Ids_Prd,R_Csump,All_Emp,NetExports,M1,M2,CPI,^GSPC,Intr_10Y,Moody_aaa,Labor_partic,Imports_Goods,Customs_Duties,GDP_nominal,working_hour_manuf,Ef_Fed_Rate,Unemp,Per_savings,Real GDP,dataset
-0.04846467788970443,0.014676286650749937,-0.013013793514556227,0.0,0.0079913247653014,0.025068358849831718,0.017192400540372965,0.22302823786201564,0.039583003869662736,-0.02505825873336276,0.0,0.0,0.0,0.0,38.96666666666667,6.303333333333334,8.266666666666666,12.799999999999999,-0.012251082299137295,train
0.005312368575642434,0.022344758881691185,-0.0016582993830827064,0.0,0.021475413725571713,0.040259674285700875,0.013170463189744908,0.09728127597889547,0.016677743841784665,0.011468015591641123,0.0,0.0,0.0,0.0,39.06666666666667,5.419999999999999,8.866666666666667,15.266666666666666,0.007121593045516406,train
0.033045117588128115,0.009156375285986673,0.009196872608081108,0.0,0.011617803617640199,0.02916553616172468,0.020352228848898424,-0.08730659779621419,0.07001016557264883,0.020316725902672417,0.0,0.0,0.0,0.0,39.63333333333333,6.16,8.466666666666667,12.866666666666667,0.01697554285846614,train
0.019293631332942596,0.016987566215965977,0.010164666086597052,0.0,0.004888277890291448,0.024606511199781522,0.018149318505677137,0.046475550814557565,-0.052355230333928304,-0.01803882058967865,-0.0016353233407304657,0.0,0.0,0.0,40.0,5.413333333333334,8.299999999999999,12.700000000000001,0.01338100268400133,train
0.02502276948339599,0.013983434622284019,0.013128511232492812,0.0,0.019317606570822043,0.032719983991936985,0.00716848947861326,0.13069028065276278,-0.03433267908050519,-0.03119837085586097,0.0032679767646159874,0.0,0.0,0.0,40.300000000000004,4.826666666666667,7.733333333333333,12.066666666666668,0.022245402302655037,train
0.010217222985970498,0.011297315674974051,0.004140792666031956,0.0,0.011886708135858015,0.02594618194458498,0.012422519998557036,0.006728801381416183,0.016677743841784665,0.011668743834376993,0.0032573318703068566,0.0,0.0,0.0,40.03333333333333,5.196666666666666,7.566666666666666,11.799999999999999,0.00730697926256596,train
0.01598485225761026,0.008373724188006193,0.006479667044231974,0.0,0.011413349809365592,0.030344130336490416,0.01574835696813892,0.03558441772802112,-0.034955015033576675,-0.02823717018160954,0.001624695727001857,0.0,0.0,0.0,40.233333333333334,5.283333333333333,7.733333333333333,11.6,0.005459147548547705,train
0.025576660898023906,0.02050494177037887,0.006935290364857849,0.0,0.021790231580519404,0.03641908582319253,0.01379332213233564,-0.007542834655025921,-0.09966748517328061,-0.04890950303227459,0.003241493924170946,0.0,0.0,0.0,40.0,4.873333333333334,7.766666666666667,11.033333333333333,0.007200053008572738,train
0.021352617384669426,0.003345177307431779,0.01165368881737372,0.0,0.02483598062432435,0.031192445544411918,0.020339684237122846,-0.03987600550711168,0.08239130798141159,0.014925650216675912,0.003231020581446309,0.0,0.0,0.0,39.96666666666667,4.66,7.5,10.133333333333333,0.01179252552301513,train
0.025164224419095493,0.003777722306711251,0.01338812643048648,0.0,0.015489483068152232,0.024353944374224668,0.014987790965491854,-0.01284601281884079,-0.02442455200707494,-0.018692133012152556,0.0064308903302903175,0.0,0.0,0.0,40.46666666666667,5.156666666666666,7.133333333333333,10.466666666666667,0.019233087903616664,train
